FIPS,AE_latent_1,AE_latent_2,AE_latent_3,AE_latent_4
40001,0.909029,2.7128513,3.80937,-1.9294294
40009,1.9730906,4.065565,4.4696093,-2.7238023
40013,1.2886734,3.5655112,3.4218183,-2.2574558
40015,1.0114994,2.6673756,3.0007658,-2.150632
40017,1.2321163,3.126038,3.0104775,-1.4002589
40019,1.6737616,3.486919,4.005654,-2.1264834
40021,1.0146413,3.2247322,3.4648058,-1.884046
40027,0.9908787,3.7820628,3.4979303,-1.5718511
40031,1.1651933,4.03177,4.141126,-2.6699662
40037,1.0391085,2.8412724,2.8750596,-1.6209012
40039,1.7055608,3.802684,4.0320935,-2.3159194
40041,0.9357145,2.4616725,2.518774,-1.1207292
40043,2.8340087,2.686339,5.127696,-2.4991167
40047,1.791812,3.977976,4.1752872,-2.5027418
40049,1.3220377,2.5859807,3.0519488,-1.9189388
40051,1.0557482,2.582405,2.626041,-1.5242188
40061,1.2137314,2.3138971,3.0123656,-1.8348473
40063,1.4492843,2.3336601,2.6720555,-1.7142998
40071,1.5518475,3.755546,4.0153356,-2.4506965
40073,1.6610417,3.1251767,3.529986,-2.0454443
40075,1.7207292,2.566313,3.767264,-2.1081197
40079,0.9892671,3.0620432,3.125453,-1.8393162
40081,0.96721125,1.9376016,2.077096,-1.111833
40083,0.9386499,2.1927755,2.1129122,-1.1224502
40087,1.1905316,2.3349442,1.9875426,-1.115837
40089,1.0109863,2.984559,3.3802307,-1.9801308
40091,1.2534156,2.4711792,3.246595,-1.5321752
40093,1.9637904,2.2300115,3.742102,-1.6802286
40095,1.5517815,2.481986,2.9959273,-1.6483489
40097,1.2481687,2.6336715,2.917326,-1.7210084
40099,1.6740966,3.049563,3.4390843,-2.1632621
40101,1.1698997,3.3586483,3.93326,-2.198588
40107,0.9576585,2.3354645,3.3998616,-2.105071
40109,0.14460923,5.338407,4.3731284,-1.6635219
40111,0.8239738,2.7565768,2.6799448,-1.9140545
40115,1.2058849,3.3558512,3.2091594,-2.352135
40119,1.2620192,4.377295,4.049344,-2.3353167
40121,1.1859008,3.528388,3.740182,-2.2126327
40123,1.6066184,3.7498794,4.086884,-2.7160056
40125,1.2125473,3.2259345,3.1710455,-1.6020304
40127,1.2770336,2.4421694,3.6890593,-1.8648278
40131,1.3096552,2.951306,2.8567777,-1.3228178
40133,1.0286117,2.7397907,3.1494913,-2.0802083
40135,1.1588838,2.5287628,2.8713639,-1.8537108
40137,1.0971856,3.0791767,3.148561,-1.8735944
40139,1.8512803,3.6068897,3.912922,-2.8282924
40143,0.60760176,5.2497377,4.6559877,-1.8705674
40147,1.516015,3.6708007,3.9578795,-2.1022828
40149,1.9800465,2.965869,3.8889213,-1.8993102
40153,1.6463648,3.2996054,3.535111,-2.0519524
41001,2.223501,4.230091,5.0820813,-2.8483717
41003,1.7430104,4.6591454,5.993401,-2.033438
41005,1.2989486,3.8018847,4.6917963,-1.0046024
41007,1.8394413,3.3735998,5.4611177,-2.2491953
41009,1.0040722,2.1639292,2.9897003,-0.68427
41011,1.8861563,3.898248,5.2219434,-2.5730236
41013,1.7594867,3.3343365,5.0399084,-1.0612074
41015,2.6855242,3.7472885,5.961025,-2.3200865
41017,2.1189775,4.679252,5.735436,-1.7405211
41019,1.7476515,3.6198993,4.5126677,-2.1583762
41023,3.0008397,2.5600407,5.4836173,-2.4510372
41025,2.9142647,4.9062424,7.9243097,-2.8813903
41027,2.7355163,3.8671603,6.7248573,-2.4280987
41029,1.6784973,4.4578443,5.1432233,-2.132221
41031,1.6075537,3.0807335,4.096338,-1.426507
41033,1.807947,3.8244603,4.8022776,-1.8453146
41035,1.9001641,4.1186295,5.2754793,-2.522769
41039,1.131451,4.940707,5.528492,-1.9854945
41041,2.2842708,3.4444344,5.570596,-1.851178
41043,1.2484653,2.9925737,3.3386056,-1.439139
41045,1.5704879,3.4115596,4.036026,-2.6534045
41047,0.99937844,3.6799002,3.9592073,-1.6449503
41051,0.402102,5.6066046,7.272363,-1.4261035
41053,1.2347755,3.2634578,3.5750093,-1.4112841
41057,2.4626129,3.7373555,5.6696157,-2.187377
41059,1.6838721,3.617147,4.004205,-2.425798
41061,1.9644775,4.0702286,5.245553,-2.8716588
41063,2.702815,3.812246,5.381027,-2.841856
41065,2.1252797,3.7368786,5.335664,-2.4244413
41067,1.3302537,4.574405,5.45074,-1.2210939
41071,1.6841441,3.2392254,5.0092545,-1.2795053
42001,1.0255489,2.6466293,2.9459696,-1.1415211
42003,-0.628742,6.0609984,6.006096,-1.2961804
42005,0.6119868,2.209077,2.8525865,-1.5647403
42007,0.9452348,3.2070873,3.920753,-1.6561033
42009,1.5003834,2.5945063,4.1677895,-1.558473
42011,0.61527264,3.4787717,4.1235433,-1.7516624
42013,1.2156394,3.6228755,4.3516083,-2.455253
42015,1.2361581,2.8397388,3.7822645,-2.0128412
42017,0.8867868,3.427867,4.037563,-0.7855395
42019,1.0728242,2.9936986,3.6976438,-1.239998
42021,0.865772,3.243553,4.3936496,-2.2639565
42023,2.2664943,2.8083673,6.4257984,-3.2516346
42025,0.5239849,1.8262796,2.4935005,-0.90055144
42027,0.9638289,4.586773,5.6283183,-2.3279915
42029,1.4726548,4.017984,5.199142,-0.7828182
42031,1.170991,2.6874707,3.4062521,-1.9526347
42033,1.018832,2.7699454,3.5764043,-1.867997
42035,0.94589233,2.9373956,3.7616556,-2.2280703
42037,1.257617,3.5784678,4.1616116,-2.143038
42039,0.88002384,3.1935194,4.352564,-2.3000464
42041,1.4747202,3.8977857,4.333527,-1.8237962
42043,0.9112835,3.9560754,4.761869,-2.291707
42045,0.6957958,3.831625,5.5944433,-1.1921121
42047,1.8020768,3.635317,4.4659834,-2.623868
42049,0.9931005,4.3992667,5.0909057,-2.453541
42051,0.6811156,2.7794354,3.5660641,-1.9027034
42055,1.336688,3.0447798,3.4833136,-1.7067546
42059,0.97122693,2.1469324,2.6071432,-1.1992866
42061,0.3564623,1.7942432,2.0452042,-1.214599
42063,0.9265177,3.0333707,3.575002,-1.8392721
42065,0.9793117,3.0014055,3.6412263,-2.1615815
42067,0.86293507,1.577705,2.9885607,-1.3176471
42069,1.0477388,3.982485,4.8739405,-2.3042386
42071,0.92595446,3.980854,5.057982,-1.8127111
42073,1.2085176,3.3340907,4.3219957,-1.9806646
42075,1.467768,3.3173897,4.2732205,-2.1275764
42077,0.88687134,3.6542368,4.5673437,-1.6838139
42079,0.7686626,3.6565933,4.58104,-2.0788283
42081,1.1116894,3.7446742,4.724097,-2.3833046
42083,1.4775722,3.3377817,4.6914406,-2.5862246
42085,0.97015727,3.699945,4.4159455,-2.2906923
42087,0.905267,2.4885335,3.9242287,-2.267579
42089,0.13831402,1.181324,1.8173364,-0.13184759
42091,0.90954876,4.243642,5.181621,-0.77322376
42093,1.3406267,3.53591,4.111892,-2.6318913
42095,1.079227,3.3507376,4.4107637,-1.2548941
42097,0.8095213,2.6948586,3.6879706,-2.0909655
42099,0.75550324,1.5104872,2.4102085,-1.0674487
42101,-3.3771884,6.4826975,8.115292,-1.6879116
42103,0.029198244,0.4129126,1.4293319,0.3436244
42105,1.5963179,3.0203352,4.383182,-1.8353812
42107,0.8028507,2.5274563,3.4735863,-1.6797768
42109,1.3896954,3.0415022,3.9933,-2.1077707
42111,1.204314,2.7355645,3.5529208,-1.8669335
42113,1.4538807,1.0670496,3.4429097,-1.3195204
42115,1.4065535,2.9550605,4.0554285,-1.2558805
42117,1.2019581,2.7083304,3.0984082,-1.895945
42119,1.3922262,4.200593,5.0670576,-2.7164922
42121,1.217077,3.0446296,3.9149148,-2.1446362
42123,1.4402015,3.4304533,3.8486965,-2.2879663
42125,0.90406764,3.1968436,3.9947839,-1.4084322
42127,0.9305762,2.4170952,3.4853547,-1.3120979
42129,0.8658869,3.376616,3.8827598,-1.3169185
42131,1.2132771,2.6569262,3.1211405,-1.6537176
42133,0.7051853,3.293101,3.3408902,-1.4387331
44001,1.916226,4.079387,6.2599554,-0.8175231
44003,1.1405206,3.2949014,3.8353455,-1.5536193
44005,1.8681811,4.203133,6.2383065,-1.5821224
44007,0.34813714,4.4140134,5.759469,-1.5575188
44009,1.8729533,3.4564347,5.2899485,-1.1350539
45003,0.86374795,3.2044835,3.2594256,-1.6773864
45007,0.57735014,2.8562384,2.606916,-1.5844761
45011,0.2825138,1.9550714,2.5541515,-2.1794605
45013,1.6252551,3.9751258,4.830421,-1.386388
45015,0.7934009,2.6833029,2.8178546,-0.8871435
45019,1.1520603,4.392256,5.4465275,-1.2051891
45021,0.904149,2.5667405,2.4586706,-1.86575
45023,0.30694574,1.3572105,1.4201325,-1.3042713
45025,0.62119514,2.619241,2.92511,-2.238602
45027,-0.0062082857,1.5050896,1.98716,-1.6548787
45029,0.0693589,0.8863565,2.492441,-1.2472757
45031,0.57459795,3.1027446,3.4183319,-2.5141788
45033,0.53951186,2.1207895,2.880102,-2.2197306
45035,0.9030671,2.4431453,2.8556805,-0.6277989
45037,0.72199947,2.6145742,2.866742,-1.9160439
45041,0.93209445,3.3206866,3.5386097,-2.304285
45043,1.0839369,2.2412636,3.2225819,-1.2349706
45045,0.96524274,4.4415464,4.451703,-1.4500902
45047,1.3376479,3.3783715,4.023628,-2.517642
45049,0.0931163,1.055565,2.656807,-1.4073285
45051,0.91134346,4.112593,3.939523,-1.6441835
45053,1.3199599,2.5194461,3.6230536,-1.0447018
45055,0.7979976,1.8995577,2.011786,-1.1523993
45057,1.2332138,2.3398583,3.010233,-1.1031886
45059,0.80790174,2.508763,2.3455014,-1.9140996
45063,0.9544437,3.1702733,3.268849,-1.423255
45067,0.4776621,1.7945353,2.3535037,-1.8772048
45069,-0.27227628,2.1838067,3.1190405,-2.551927
45071,0.5332448,2.068526,1.9283537,-1.8155283
45073,1.3652515,3.1221068,3.779272,-1.7977222
45075,0.10755654,1.7132114,2.2311206,-1.5801941
45077,0.6501328,3.1162682,3.1098027,-1.509509
45079,0.34164512,4.7368703,4.256168,-1.653844
45081,0.9108032,2.0256193,2.1514993,-1.3743159
45083,0.5849918,3.3732567,2.6848695,-1.5698253
45085,0.718184,3.1204183,3.259589,-2.2711158
45087,0.1429319,2.1203005,2.2765925,-2.044449
45089,-0.0664805,1.5727817,2.9679348,-1.8002459
45091,1.0046055,3.0965066,3.226547,-1.155239
46005,2.1182804,4.561768,5.9332314,-3.2698119
46011,2.0504112,4.861887,5.061072,-2.7055764
46013,1.9781489,4.6681914,5.1768064,-2.9981074
46015,2.8109167,3.5856404,6.184999,-3.08796
46019,1.9663477,2.8186278,5.0373406,-1.7844032
46023,2.896333,3.8594975,6.2092834,-3.1802826
46029,2.124105,4.6404257,5.0098095,-2.847807
46035,2.1471767,4.509911,5.243472,-2.9718175
46051,3.1565766,3.8560784,6.209679,-3.1201243
46057,2.5832477,2.6363258,4.464348,-1.9368788
46067,2.4123168,3.6003568,5.3994894,-2.748068
46077,3.471004,2.0910716,6.976288,-2.6633875
46081,2.1320996,3.9640026,5.1669254,-2.186431
46083,2.2516472,4.082267,4.60657,-1.8747026
46085,3.1900826,3.1357207,6.8347387,-3.242282
46087,2.4983513,2.2308109,4.747091,-1.6363946
46093,1.6323948,3.36561,3.2435234,-2.3011284
46099,1.801221,4.43444,5.0046916,-2.3360944
46103,1.5955482,4.182548,4.470827,-2.1327834
46109,2.3422785,3.9865184,5.0970144,-2.6919925
46121,1.6118107,4.189884,6.434634,-3.1757812
46123,2.7737327,3.901433,6.564301,-3.3731627
46125,2.067881,2.7247057,4.707646,-1.5296167
46127,2.0382943,3.8366737,4.1671076,-2.4344041
46129,3.1887536,3.6318176,6.230534,-2.570218
47001,1.385991,3.4111793,4.210796,-1.5503684
47003,1.0588312,2.2270553,2.2029476,-1.1932477
47005,1.2655146,2.287559,3.2088969,-1.6835371
47009,1.5551252,3.4355674,3.8463771,-1.1652919
47011,1.4090514,3.618487,4.197631,-1.6722192
47013,0.8539383,1.9458953,2.7436602,-1.2300376
47017,1.0448966,2.3829076,2.7569857,-1.7181796
47019,1.1855996,2.9474008,3.0327766,-1.759049
47021,0.91681206,1.5263163,1.7745639,-0.47762582
47025,1.3373722,2.4171584,3.2172196,-1.3534082
47027,1.3307958,1.8785651,3.712651,-1.7802733
47029,0.6909083,1.5000709,1.9747794,-0.83304155
47031,1.3592591,2.831561,3.3465722,-1.5282707
47033,1.1106006,2.635551,3.328905,-2.1410131
47035,1.4267418,3.644185,4.0050287,-1.6909176
47037,0.33269215,5.5256677,5.420136,-1.0497646
47039,1.331099,2.0061216,3.325809,-1.7909485
47041,0.81897604,1.8759128,2.8886814,-1.5115
47043,0.92933416,1.8375021,2.2716503,-0.54814184
47045,1.6390402,3.5517073,4.435873,-2.4278378
47047,0.61054224,1.8515648,2.5513635,-0.47864178
47049,1.1240103,2.20238,2.9033084,-1.5273687
47051,1.2141545,2.8883653,2.9343147,-1.5707885
47053,1.0352108,2.2989495,3.078743,-1.8759652
47055,0.72850716,1.8979373,2.127127,-1.263911
47057,0.8749626,1.8200542,2.7502632,-0.7994176
47059,1.3172348,2.8608313,3.798772,-1.523645
47061,0.6614575,0.9927798,1.8898116,-0.64245
47063,1.2141056,3.0001264,3.1891239,-1.8317338
47065,1.3408303,4.5885024,5.287882,-1.6040102
47069,0.28460783,1.3729718,1.9554298,-1.1980557
47071,1.1037016,2.6438243,3.059574,-1.6471733
47073,0.9913242,2.4359052,2.580196,-1.3304964
47077,1.0422189,2.352041,2.5113225,-1.5246857
47079,1.4004502,3.2755487,3.6032715,-2.1545715
47081,0.82255244,1.3500936,2.1746476,-0.007882059
47085,0.82346034,1.4095697,2.2737849,-0.4466413
47089,1.1827433,2.440563,2.657157,-0.9566251
47091,1.402863,2.742787,3.3443377,-1.5352979
47093,1.0060105,4.9824123,5.0054274,-1.4657346
47097,0.46869242,2.3735347,2.6964262,-1.9823147
47099,0.872933,2.703437,3.2840323,-1.8636581
47101,1.3195984,1.6050899,2.952104,-0.4276255
47103,0.6953336,1.8478844,1.7474412,-1.000415
47105,1.4967594,3.113186,3.5396588,-1.5753022
47107,1.3820018,3.0369728,3.3859227,-1.587567
47113,1.1352336,4.054408,4.6607127,-2.3337336
47115,0.55219996,1.4426467,1.6832255,-0.63532984
47117,0.92848325,2.105592,2.122057,-0.98160315
47119,1.2605295,2.8336763,3.3408709,-0.78008306
47121,0.9759965,1.13344,2.0356274,-0.555516
47123,1.0851759,2.0479481,3.0278754,-1.5015804
47125,0.96649694,3.13376,3.253087,-1.0129995
47129,0.7977283,1.4186462,2.781456,-0.38778642
47131,1.3651639,3.4283078,3.510395,-2.3705947
47133,1.6331737,2.1268244,3.2947338,-1.6401101
47139,1.0932558,2.049241,3.161506,-0.8152988
47141,1.6732928,3.814564,4.174471,-1.8877939
47143,0.7574228,2.2043297,3.0225928,-1.3135868
47145,0.94130373,2.5909894,3.2110043,-1.2419524
47147,1.0835164,2.2466052,2.7685611,-0.76297164
47149,1.0117501,3.1745965,3.1133237,-0.8670615
47151,0.7458489,1.7112781,2.1019123,-1.30398
47155,1.5628073,3.0348618,4.2817445,-1.2368772
47157,-0.16216777,5.9645333,5.1126366,-1.5405391
47159,0.91536343,1.2806579,2.0127275,-0.9903594
47163,1.3477335,3.8277092,3.9234552,-1.8219155
47165,1.1421291,3.0107434,3.4150934,-0.7597685
47167,0.62300897,1.8842831,2.4146075,-0.6941103
47171,1.5574026,2.9260843,3.8065073,-1.3579309
47177,0.8854152,2.4642243,2.258333,-1.4829682
47179,1.4838954,4.029594,4.5451365,-1.8262376
47181,0.48789996,1.7027792,2.666834,-1.3150387
47183,1.2188509,3.2170122,3.0064235,-2.3303757
47185,1.3311031,2.7655492,2.7296915,-1.8685507
47187,1.8031689,3.7332168,4.89799,-0.472541
47189,1.3623595,2.8451786,3.525177,-0.5104542
48001,0.80846775,2.7157526,2.2587454,-2.0015872
48005,1.109215,3.268723,3.141577,-2.3917096
48013,0.37507397,1.689869,1.0382525,-1.5062835
48015,0.95127773,1.9345697,1.6522082,-1.3131064
48021,0.17272297,1.0104281,0.5616282,-0.5572001
48027,0.3818003,3.4418907,2.300182,-1.8529264
48029,-2.2578917,6.684314,2.5289512,-1.0182327
48031,1.0112002,1.2667037,1.1183456,-1.4342014
48035,1.3684671,1.5193434,2.1145241,-1.3900797
48037,1.2265787,3.5966954,3.568266,-2.6795092
48039,0.44575012,2.1579003,1.4958363,-0.9516802
48041,0.526706,4.805186,3.4672832,-2.3425283
48043,2.4969606,3.3544934,5.0981374,-3.4567442
48049,1.3623385,3.6042747,3.653523,-2.5829687
48051,0.83895814,1.6936057,1.7447965,-1.2996798
48055,0.25275737,0.74398583,0.30245763,-0.88603556
48059,1.3944216,2.1497166,2.3954866,-1.5340544
48061,0.103021994,3.8084903,2.1980233,-2.3542864
48071,0.5196673,1.3425481,1.0699928,-0.8854953
48073,0.5633675,2.2444594,2.074765,-1.7747737
48081,2.4672158,0.80271214,4.166659,-2.4766085
48085,0.23691656,4.1712117,3.259691,-0.70032775
48089,0.7206348,1.4811013,0.8717858,-2.2296653
48091,0.5376652,1.9045287,1.068577,-0.901404
48097,1.1315472,2.678217,2.580076,-1.5470475
48099,0.59836185,2.5459282,1.6456887,-2.0382528
48113,-3.0904489,8.488602,3.9165843,-0.38134667
48121,0.28299642,4.0676746,3.2293017,-0.7507101
48127,-0.09834181,1.9159486,3.2871702,-3.143642
48133,1.0238397,2.0853019,2.1884456,-1.9482619
48135,0.54770696,2.8994098,2.362349,-1.8584553
48139,0.56999785,1.9496235,1.5600526,-1.0898103
48141,-0.51694906,4.7125087,2.79136,-1.633382
48143,1.1849816,3.088726,2.6127305,-2.3828511
48145,0.6340449,1.6984828,1.7553487,-1.642213
48147,0.67431396,1.5476748,1.3976911,-0.9577173
48149,0.97114635,2.5968335,2.4619613,-2.263667
48157,-0.07616554,2.7176905,1.8363618,-0.50458837
48163,0.6739242,3.0342097,2.8974786,-3.1549127
48165,1.0737882,2.5590785,2.9723828,-1.6307
48167,0.32244277,2.973128,2.5029318,-1.3220775
48171,1.0327616,2.6829708,2.2455688,-2.4048414
48181,0.91839284,2.788428,2.312597,-1.5248361
48183,1.241441,3.3260221,3.0546262,-2.1751783
48187,0.60659677,2.146899,1.3612497,-1.2406913
48189,1.2338598,3.2039018,3.1364708,-2.6081738
48199,0.64437854,1.6979542,1.4117028,-1.2469183
48201,-6.8577294,13.7374525,4.5078487,1.0223907
48203,1.0720642,3.094978,3.2518144,-2.2785587
48209,0.03973688,2.4273474,1.42931,-0.8396846
48213,0.6786346,2.1611862,2.0350845,-1.2573261
48215,-0.5787493,4.662625,2.079011,-1.9235929
48217,0.5004795,1.3904915,1.582866,-1.112662
48221,0.7003881,1.3715303,1.2926772,-0.76842344
48225,0.16163291,1.6565052,1.6024138,-1.9373137
48231,0.44831955,1.699633,1.195149,-1.0159057
48233,1.7473905,3.3153884,3.5880265,-2.2290487
48239,0.5370958,1.6409802,1.5397335,-2.1222177
48241,0.70033896,2.1271844,1.9356159,-1.5638725
48245,0.5720961,3.717486,3.339205,-2.40058
48247,1.7963235,2.0729983,4.2384586,-2.886594
48249,0.8112159,2.4554763,2.4772613,-2.1796768
48251,0.43561095,1.7485807,1.0142587,-0.87092113
48257,0.3499639,1.2985336,1.1781411,-0.3490223
48265,0.94723105,2.9928641,2.5470314,-2.4006836
48273,1.1145979,3.3147073,2.838028,-2.496488
48277,1.1209915,3.626382,3.4620857,-2.55108
48279,2.0302346,3.5569916,3.5157058,-2.7948895
48285,0.90397024,1.8232396,1.0831591,-1.8247663
48287,0.68017364,1.1481966,1.1494764,-0.9646244
48289,0.7512469,1.1596338,0.72983354,-1.5695535
48291,-0.20773332,0.20933177,0.15422314,-0.24509296
48293,0.54991066,1.3870555,0.5602098,-1.5845538
48299,0.621543,1.3890985,0.44667774,-1.9084712
48303,0.9178536,5.1461577,4.224281,-2.389868
48309,0.63183033,3.7272592,2.614481,-2.2067542
48321,0.74257874,2.3958175,1.9115236,-2.2084236
48323,0.6821004,2.6341822,1.8252019,-2.5721445
48325,0.40640247,1.0259739,0.34446022,-1.2487029
48329,0.98988366,3.606859,2.80438,-1.9889818
48331,0.48279744,1.361817,1.5327207,-1.2210442
48339,-0.083955154,2.9392982,1.8751497,-0.5687696
48341,1.4739702,3.287173,3.406206,-3.0302606
48343,1.3531014,2.0643032,2.8843956,-2.004384
48347,1.2201445,3.6190023,3.518767,-2.357675
48349,0.6200447,1.8378435,1.1776061,-1.788519
48355,0.4598583,3.8246973,2.9404924,-2.1852098
48357,1.5953507,2.7562494,3.1903863,-2.6946678
48361,0.96006274,2.5955763,2.3908362,-1.8053385
48363,0.7520828,1.9417499,1.659055,-1.3705249
48365,0.62704813,1.7913071,1.5165254,-1.6255268
48367,0.5459013,1.9421363,1.5522547,-0.736853
48369,2.4793527,3.6810622,4.409047,-2.5557637
48371,1.2760677,3.169574,3.4135122,-2.6656132
48373,0.44426978,1.550562,0.7762884,-1.3735532
48375,0.9259497,3.5338717,3.545958,-2.3949747
48381,1.5457195,3.9412594,3.5641236,-2.0186493
48395,0.74403954,2.5005183,3.0777032,-2.2082179
48397,0.98782206,1.7052335,2.2117798,-0.34153405
48399,1.3852658,1.9680284,2.1537156,-1.9827889
48401,0.69321615,2.3006103,1.6479316,-1.6440507
48407,-0.020613879,0.15844722,0.43845305,-0.01958105
48409,0.76522434,2.7556217,2.2575388,-2.2564418
48419,0.90822,2.3409162,2.668302,-2.035507
48423,1.0718651,3.3866413,3.1744587,-1.8487257
48427,0.38857335,2.815882,2.741019,-2.638745
48439,-1.5395458,6.5098643,3.3679233,-0.60888994
48441,1.5325038,4.2047663,3.53274,-2.4936204
48449,1.3466836,3.2222884,2.91386,-2.3734398
48451,1.0230675,3.327712,2.4542499,-2.421824
48453,-0.9826,6.0482373,3.79255,-1.015502
48459,0.6892162,1.6895548,1.4680891,-1.1917413
48465,0.9198545,3.053047,1.9985218,-2.8121123
48467,0.35902834,0.8324544,0.95214653,-0.3286675
48469,0.6210826,2.7963042,1.7642369,-2.4641564
48471,0.5123808,2.6800609,2.7763705,-1.9137543
48473,0.7420224,1.7176288,1.6671252,-0.7243401
48477,0.6532673,2.6054578,1.9743266,-2.3329115
48479,0.5071152,3.4312932,2.518263,-2.2328973
48481,0.3524254,1.6367183,1.0717891,-2.3699265
48483,2.4399695,1.6331929,5.2331276,-2.5903878
48485,1.4093041,4.5636115,4.2758536,-2.9504864
48491,0.44523084,3.1533656,2.1580882,-1.0660709
48493,0.26182592,0.90554136,0.29540917,-0.73930943
48495,1.6190221,1.1273557,2.7250617,-1.6592449
48497,0.6554908,1.3276795,1.38821,-0.49427292
48499,0.61508936,2.020494,1.9659439,-1.2271477
48505,0.84127676,2.2261677,2.8950696,-2.5671659
49003,1.4320638,3.3487196,3.313682,-1.8635713
49005,1.8459893,4.2012415,4.038324,-2.2843347
49007,1.7007732,3.3613818,3.5654988,-2.4028401
49011,1.3853159,3.7094579,3.3458242,-1.5330478
49013,1.9127536,3.1346848,3.7370508,-2.1062758
49015,2.1284366,2.7444563,3.8703585,-2.3420331
49017,3.8484511,3.4359517,6.596797,-3.1244712
49019,2.5408688,4.45211,6.0095043,-2.813239
49021,1.9565492,4.3477263,4.2568336,-2.3427124
49025,2.9660687,3.682562,5.656354,-2.8125033
49027,2.2967067,3.3949952,3.7657397,-2.5559363
49035,0.30407166,5.2837186,4.349473,-1.5154318
49039,1.5135801,3.0581765,2.738345,-2.1016643
49041,1.7558502,3.728272,3.5991273,-2.6136234
49043,3.123385,4.6562757,7.551349,-0.9689983
49045,0.8293177,1.9801407,1.8043108,-0.96238804
49049,0.87942815,4.336693,3.282294,-1.4936407
49051,2.1712976,3.8053932,4.5655847,-1.5644861
49053,1.8081923,4.397238,4.4907703,-1.9234859
49057,1.147614,3.5696783,3.5844975,-1.7173549
50001,2.3213053,3.5767474,6.075034,-1.5099608
50003,2.1321409,3.836177,6.201193,-2.2313902
50005,1.8609916,3.3450403,5.756308,-1.4075512
50007,2.08426,4.362543,6.7271633,-1.8533903
50011,1.6699419,2.6760852,4.7624383,-1.4007329
50013,1.8618712,1.4919069,3.3578236,-0.86716735
50015,2.2904449,3.02076,6.088584,-1.1027774
50017,1.9937594,3.327411,5.150704,-1.06695
50019,1.6753265,1.7384096,4.5779667,-1.5467433
50021,2.0719957,3.6168773,6.0085177,-1.7550257
50023,2.1627612,3.5809543,6.088602,-1.6503092
50025,2.5337944,3.671289,6.9430275,-1.838425
50027,2.4717712,3.7013953,6.893394,-1.6842223
51001,1.6126771,3.1699111,4.0907965,-2.3929827
51003,1.790754,3.9449413,4.989243,-1.6571649
51009,1.3303524,2.6052098,2.6697655,-1.6892649
51013,1.0320554,4.6148925,8.189538,-1.4760576
51015,1.2812922,3.137142,3.1555843,-1.7127625
51019,1.3477876,2.9351358,3.2382731,-1.2086492
51023,1.6098179,3.1406543,3.7537544,-1.5374495
51027,0.86491287,1.6379533,2.4193206,-1.3541095
51031,1.2288246,2.9574568,2.9288468,-1.931146
51033,0.56729794,1.0126972,1.6494211,-0.15087971
51035,0.91715837,2.3919072,2.7160609,-1.5270947
51041,1.2470663,3.3973117,3.7511196,-1.1127492
51047,0.7351955,1.2471446,2.1712527,-0.31071028
51051,0.9860778,2.1225133,3.2129667,-1.4117713
51053,0.9230565,1.6227244,2.3262348,-1.0572428
51059,1.008788,4.4565506,5.55079,-0.40824065
51061,0.83285624,1.7328253,2.6435804,-0.059906274
51063,1.3590488,2.2276478,3.9818463,-0.97526824
51067,0.8264003,2.338761,2.5736623,-0.9236709
51069,0.8977444,2.0377421,2.4640536,-0.55536807
51071,1.0202816,1.8565769,3.2438717,-1.6440297
51073,0.9291961,1.2759532,1.8253984,-0.3491964
51083,0.97726905,2.5541377,3.2311637,-2.070708
51085,1.5015638,2.9414115,3.565972,-1.0941945
51087,1.4272072,4.123839,5.0086265,-1.6780266
51089,0.94141126,2.4963002,2.5153005,-1.8574387
51093,1.1894298,2.3243756,3.1601508,-1.0089015
51095,1.7975912,3.399758,4.8879933,-0.98586833
51103,1.4945853,2.2268155,3.499414,-1.4255055
51105,0.62028366,2.1159084,2.738562,-2.1424043
51107,1.5122583,3.1581779,4.4488616,-0.42460832
51109,0.57099295,1.1970607,1.4859267,-0.32647595
51111,-0.052541956,0.757514,2.9847822,-1.3540999
51113,1.371884,1.9173298,2.467734,-1.1426994
51117,0.8776167,2.5547106,3.0339627,-1.879743
51119,1.1980777,1.1637825,2.3829288,-0.5728959
51121,1.601896,4.841311,5.3383512,-2.1723652
51127,1.1933421,1.6912626,2.1159844,-0.35152695
51131,0.95723104,2.4983113,3.8585863,-2.1458411
51133,1.2236528,1.7170099,3.2385414,-0.6567528
51137,0.31589985,1.0723454,1.372866,-0.24382666
51139,0.2614063,1.0584259,2.0869784,-0.97169423
51143,0.8855977,2.5628998,2.6693168,-1.4678934
51145,0.96224105,1.6707796,1.8334945,-0.57189155
51153,0.67007947,1.8421932,2.476699,0.07960352
51155,1.2856569,2.9623322,3.0220973,-1.8662182
51161,1.6523693,3.6306593,4.122756,-1.840365
51163,1.2758026,2.3788903,2.75129,-1.4949893
51165,1.219806,3.174863,3.0095232,-2.0641394
51169,0.6938963,1.8244449,2.6908472,-1.6433991
51171,0.89387107,2.2382612,2.5418334,-1.3308599
51173,1.2725767,3.1418018,3.581025,-2.1772482
51175,0.46371496,1.1533058,1.5109341,-1.0230004
51177,0.6770313,1.2051615,2.0726569,0.056378037
51179,0.8694316,1.6527287,2.2424674,0.06615889
51185,0.75055844,2.2217326,2.513048,-1.7406641
51187,0.5064324,1.1081688,2.182666,-0.107916385
51191,1.4254483,2.8269022,3.3697317,-1.8158416
51193,0.14430244,-0.10120882,1.6270794,0.11710465
